Date,Time,Item Name,Category,Size,Quantity,Order Status,Ingredients,Price,Datetime
2024-12-27 00:00:00,16:00:00,Chocolate Shake,Shake,,2,Done,"Milk, Chocolate Syrup",,2024-12-27 16:00:00
2024-12-27 00:00:00,16:00:00,Cold Coffee,Drink,,2,Cancelld,"Coffee, Milk, Sugar",189,2024-12-27 16:00:00
2024-12-28 00:00:00,11:00:00,Double Trouble,Burger,,2,Completed,"Double Patty, Cheese, Onion",257,2024-12-28 11:00:00
2024-12-28 00:00:00,13:15:00,Red Sauce Pasta,Pasta,,2,Done,"Pasta, Red Sauce, Herbs",192,2024-12-28 13:15:00
2024-12-28 00:00:00,13:30:00,Chili Garlic Pops,Appetizer,,1,Cancelld,"Potato, Garlic, Chili Flakes",195,2024-12-28 13:30:00
2024-12-28 00:00:00,15:30:00,Paneer Pizza,Pizza,Medium,2,Done,"Cheese, Paneer, Onion, Tomato",250,2024-12-28 15:30:00
2024-12-28 00:00:00,15:30:00,Paneer Pizza,Pizza,Medium,2,Done,"Cheese, Paneer, Onion, Tomato",250,2024-12-28 15:30:00
2024-12-28 00:00:00,15:30:00,Paneer Pizza,Pizza,Medium,2,Done,"Cheese, Paneer, Onion, Tomato",250,2024-12-28 15:30:00
2024-12-28 00:00:00,17:00:00,Double Trouble,Burger,,2,Completed,"Double Patty, Cheese, Onion",257,2024-12-28 17:00:00
2024-12-28 00:00:00,17:00:00,Double Trouble,Burger,,2,Completed,"Double Patty, Cheese, Onion",257,2024-12-28 17:00:00
2024-12-28 00:00:00,19:00:00,Cold Coffee,Drink,,2,Completed,"Coffee, Milk, Sugar",99,2024-12-28 19:00:00
